Open-1,Open-2,Open-3,High-1,High-2,High-3,Low-1,Low-2,Low-3,Volume-1,Volume-2,Volume-3,Target
116.43,116.04,114.32,117.44,117.65,116.31,116.01,115.5,114.01,34525630.0,40827260.0,42876370.0,116.1
236.36,228.08,247.18,247.69,228.5,251.83,234.3,212.61,228.0,71882770.0,84188210.0,100423300.0,250.75
138.95,139.06,139.37,139.8,139.98,139.77,138.82,138.79,138.6,18695500.0,17439210.0,21229890.0,138.74
199.0,205.55,209.98,199.85,206.01,210.12,193.79,202.25,206.75,50991030.0,34317760.0,25289270.0,191.63
168.39,170.0,175.04,169.92,172.68,175.09,164.94,168.6,171.26,40984540.0,41335980.0,36387880.0,168.07
365.12,360.08,353.25,367.36,365.98,362.17,363.91,360.0,351.28,27684310.0,35055820.0,32661520.0,367.85
127.74,125.72,126.04,128.57,127.15,126.37,127.35,125.58,125.04,35987630.0,33559770.0,31695870.0,129.08
98.63,97.06,95.1,101.46,97.88,98.19,98.37,94.94,93.42,65648660.0,52099200.0,72274300.0,101.52
109.5,110.0,109.17,110.36,110.03,110.09,109.19,108.25,108.85,26160560.0,34113880.0,26481320.0,109.26
107.83,107.9,107.7,108.76,108.3,108.0,107.07,107.51,106.82,42250480.0,26645130.0,26393770.0,107.25
174.95,177.81,176.49,175.39,178.82,178.94,172.66,176.88,176.41,34693280.0,20544600.0,26575010.0,170.6
257.05,257.33,249.54,258.19,257.85,255.93,256.32,255.38,249.16,19974430.0,25817950.0,37781330.0,256.77
225.82,226.27,225.64,228.06,229.93,227.49,224.33,225.84,223.89,29282700.0,30889270.0,34755550.0,227.03
284.73,285.08,281.8,289.67,285.83,284.54,283.89,278.2,279.95,34320200.0,28001190.0,29271890.0,289.96
209.55,219.05,216.88,213.65,222.36,220.45,205.43,216.81,216.62,91046560.0,52954070.0,38016810.0,204.3
190.02,186.23,188.35,196.33,189.49,188.99,189.81,184.73,185.92,50943120.0,31003380.0,31440300.0,195.34
99.25,97.99,97.79,99.87,101.89,98.27,98.96,97.55,97.45,22378380.0,23265200.0,28487570.0,99.02
165.53,170.16,172.0,167.37,170.16,172.0,164.7,167.07,170.06,45635470.0,50565420.0,39075250.0,166.87
97.6,99.02,99.6,97.84,99.54,100.4,96.63,98.33,98.82,40170200.0,29139100.0,42268040.0,97.79
97.79,97.6,99.02,98.27,97.84,99.54,97.45,96.63,98.33,28487570.0,40170200.0,29139100.0,97.99
116.52,115.59,116.35,117.8,116.52,116.51,116.49,115.59,115.64,18131970.0,14244050.0,26043820.0,117.52
197.99,205.53,213.9,198.65,206.43,218.03,192.58,201.63,206.74,52392970.0,40862120.0,54017920.0,196.31
107.12,111.09,109.88,108.87,111.09,111.32,106.55,105.83,108.05,34117030.0,57097740.0,59118740.0,107.71
139.25,138.74,138.95,139.36,138.79,139.8,138.64,137.05,138.82,19578920.0,22117750.0,18695500.0,138.85
235.09,233.37,236.39,236.15,235.24,237.65,233.52,233.2,234.88,17272900.0,19286690.0,23040480.0,234.59
170.43,172.63,174.3,172.14,172.92,174.87,168.44,167.16,171.86,41484540.0,41459120.0,26387240.0,169.95
299.84,293.79,297.15,300.9,299.96,300.58,297.48,292.75,296.5,27877660.0,29644640.0,36633880.0,297.16
104.19,102.83,104.27,104.55,104.45,104.35,103.68,102.82,102.75,27697970.0,38771840.0,92143920.0,104.41
145.1,144.09,143.92,147.2,144.3,144.16,144.96,143.27,143.31,33498270.0,20783460.0,14198660.0,147.54
110.0,110.19,111.74,112.28,110.19,111.77,109.49,108.21,109.41,52720620.0,61747260.0,46717770.0,112.73
242.1,241.16,237.52,243.24,242.2,240.99,241.22,239.62,237.32,19932550.0,22684000.0,22367480.0,244.51
113.84,113.29,112.31,115.92,115.0,114.7,113.75,112.49,112.31,43293350.0,26176690.0,34324350.0,115.04
96.0,96.62,96.45,96.57,96.65,97.75,95.03,95.3,96.07,34355970.0,60793260.0,31251870.0,94.94
160.29,163.09,154.83,161.0,163.4,163.72,155.03,159.07,154.0,54145930.0,51467440.0,68171940.0,157.07
108.91,112.02,111.07,109.52,112.25,111.99,105.81,108.98,108.8,96197190.0,44654830.0,56157370.0,107.28
201.9,205.88,204.29,205.34,207.42,208.84,201.75,200.83,203.5,26339500.0,38763700.0,32443110.0,200.4
210.16,208.5,204.1,210.45,209.32,205.72,207.2,206.66,203.32,21162560.0,21007650.0,15957630.0,206.43
157.5,157.86,160.52,157.89,159.5,160.71,155.11,156.72,157.84,26330070.0,27391950.0,27377960.0,158.23
156.29,156.89,156.61,157.42,157.69,157.75,156.2,155.5,155.96,17633730.0,21888930.0,23907540.0,156.91
223.82,221.0,219.75,226.44,223.75,222.82,223.54,219.76,219.7,29729270.0,23430370.0,22811140.0,224.79
98.97,98.55,98.68,99.06,99.11,100.13,97.34,96.76,96.43,49687870.0,70722000.0,80742460.0,100.55
99.83,100.0,99.56,101.0,100.46,100.0,99.13,99.74,99.34,32690080.0,26219110.0,23766360.0,99.26
93.79,95.92,94.29,94.72,96.35,95.94,92.59,94.1,93.93,49979700.0,42288790.0,44282560.0,94.19
188.38,188.0,187.19,188.88,189.27,187.81,186.78,186.91,186.13,15228270.0,18383080.0,18083080.0,186.35
116.78,115.92,115.85,118.16,116.86,116.51,116.47,115.81,115.75,31714820.0,22115100.0,21081620.0,117.95
174.24,174.94,179.73,174.95,176.6,180.27,170.26,172.1,176.55,44662320.0,23623970.0,31096240.0,171.51
174.78,173.41,172.23,175.84,175.0,173.92,173.85,173.04,171.7,25100510.0,22858840.0,22401040.0,175.03
96.04,99.93,101.52,96.63,100.88,101.53,93.34,98.07,99.21,133059000.0,71937310.0,51529980.0,93.79
201.85,199.2,200.81,203.73,201.51,201.4,201.56,198.81,198.41,17897140.0,20578020.0,25338630.0,203.31
121.99,132.85,130.97,125.5,132.92,132.97,121.99,130.32,130.7,115288400.0,73006780.0,55204920.0,126.2
144.11,142.9,143.02,145.95,144.75,143.5,143.37,142.9,142.41,21080580.0,18527000.0,24110330.0,144.73
182.66,176.73,171.51,182.8,181.29,174.77,177.7,174.93,170.88,41523580.0,45941750.0,41156140.0,180.29
174.59,173.16,174.55,175.49,174.3,175.06,174.49,173.0,173.41,18653380.0,23751690.0,21532200.0,176.18
234.9,232.95,227.93,238.13,237.64,230.44,234.67,232.31,227.3,24413480.0,41990210.0,28962980.0,236.39
116.45,117.52,116.52,117.11,118.02,117.8,116.4,116.2,116.49,14979680.0,20686510.0,18131970.0,116.65
110.43,114.08,116.1,111.9,114.35,116.52,105.65,111.63,114.68,127246600.0,68176940.0,48079330.0,94.87
137.08,137.14,135.91,137.44,137.44,136.66,136.7,136.28,135.28,23446340.0,20222210.0,21754600.0,137.89
136.43,136.23,135.1,137.12,136.75,135.83,136.11,135.98,135.1,20769030.0,24487200.0,22163280.0,137.38
315.03,313.17,300.35,318.52,316.5,307.9,313.01,310.32,300.21,25432390.0,33843130.0,41587090.0,316.68
110.86,109.26,109.5,112.43,111.19,110.36,110.6,109.16,109.19,27049830.0,29976030.0,26160560.0,112.31
109.17,110.37,111.6,110.09,110.94,112.2,108.85,109.03,110.27,26481320.0,37034520.0,36151450.0,110.0
217.15,216.6,214.65,218.74,216.9,217.05,216.33,215.11,214.6,20400770.0,18457720.0,18505780.0,219.01
96.0,98.84,96.67,96.76,98.89,98.21,95.8,96.09,96.15,35290570.0,38866100.0,44811800.0,96.31
155.81,154.97,154.18,156.73,155.49,155.44,155.49,154.56,154.05,16243080.0,17223790.0,21215870.0,156.06
163.75,164.8,163.64,164.25,164.94,164.52,160.56,163.63,163.48,29491910.0,16564340.0,26729940.0,162.71
109.81,106.7,106.57,110.35,110.23,107.68,108.83,106.6,106.16,27623150.0,58724080.0,32230590.0,109.72
111.64,114.42,114.35,113.39,114.79,114.94,111.55,111.55,114.0,29800240.0,52411070.0,31048170.0,113.0
172.5,172.15,169.2,173.54,172.39,172.89,172.0,171.46,168.79,23402510.0,19088170.0,34260890.0,172.4
199.46,198.58,199.2,201.37,199.85,200.14,198.56,198.01,196.21,25668330.0,17524150.0,27738580.0,199.54
108.77,109.23,109.1,109.69,109.6,109.37,108.36,109.02,108.34,25108890.0,21918340.0,25328680.0,108.86
236.39,234.9,232.95,237.65,238.13,237.64,234.88,234.67,232.31,23040480.0,24413480.0,41990210.0,233.37
279.57,277.0,271.46,281.77,280.79,275.3,278.8,276.98,270.93,28575800.0,32081110.0,33432810.0,279.8
300.46,295.06,289.17,303.24,301.0,293.69,298.87,294.46,286.32,35583440.0,36937800.0,33391990.0,303.22
110.17,112.83,113.85,111.54,113.51,114.57,108.73,107.86,112.44,66300930.0,73230280.0,51861990.0,109.07
132.46,131.65,131.35,132.94,132.45,132.22,132.05,131.12,131.22,20046250.0,28321440.0,22941650.0,133.08
159.78,157.9,156.73,160.87,160.0,157.28,159.23,157.65,156.41,18969700.0,24093300.0,16367780.0,160.42
154.0,153.73,153.84,154.24,154.35,154.17,153.31,153.03,152.67,21895020.0,19217810.0,19201820.0,153.42
153.38,151.27,153.6,153.98,153.34,154.57,152.63,151.13,149.71,26892850.0,33520150.0,50674280.0,154.0
184.28,175.44,175.6,184.99,179.83,177.92,181.14,174.52,170.27,29773430.0,30967960.0,40396070.0,183.08
203.31,201.85,199.2,204.39,203.73,201.51,201.71,201.56,198.81,20191840.0,17897140.0,20578020.0,202.45
250.75,236.36,228.08,258.25,247.69,228.5,244.3,234.3,212.61,75900510.0,71882770.0,84188210.0,246.52
191.09,191.64,189.83,194.46,191.68,190.08,191.05,188.38,188.54,22727370.0,27308200.0,23524830.0,193.25
207.28,206.05,209.32,209.78,207.81,209.5,207.2,204.52,206.76,23389530.0,22493750.0,25525650.0,207.36
190.0,190.5,188.39,190.7,194.97,191.97,184.99,189.46,186.9,41626820.0,36191330.0,46271660.0,178.37
145.87,144.73,144.11,146.18,145.85,145.95,144.82,144.38,143.37,24833800.0,18647220.0,21080580.0,145.5
205.88,204.29,210.89,207.42,208.84,211.84,200.83,203.5,210.23,38763700.0,32443110.0,20892380.0,201.9
188.0,187.19,188.0,189.27,187.81,188.91,186.91,186.13,186.36,18383080.0,18083080.0,17014490.0,188.38
175.6,176.23,177.95,177.92,177.99,179.23,170.27,174.99,176.67,40396070.0,27043580.0,21218410.0,175.44
154.83,159.1,166.0,163.72,163.88,166.8,154.0,156.0,160.1,68171940.0,72215320.0,85957050.0,163.09
170.0,175.04,175.24,172.68,175.09,176.8,168.6,171.26,174.94,41335980.0,36387880.0,19620520.0,168.39
158.47,158.99,159.87,160.97,159.4,159.96,158.0,158.09,157.91,48846060.0,23637310.0,44866280.0,160.11
201.92,204.3,209.55,204.72,204.39,213.65,201.69,198.17,205.43,31774720.0,66072170.0,91046560.0,205.97
268.81,268.6,270.0,271.1,270.07,270.8,268.5,265.86,264.91,19723390.0,22632380.0,32182650.0,267.78
211.75,209.22,210.16,213.81,210.74,210.56,211.47,208.33,208.26,27595310.0,28595230.0,20679270.0,213.44
115.19,115.12,113.86,116.18,116.13,115.73,113.25,114.04,113.49,46937190.0,79763890.0,90398170.0,113.05
208.46,203.65,205.79,208.91,207.23,206.5,207.29,203.61,202.36,18355210.0,22277930.0,20929310.0,207.67
203.17,198.68,200.29,204.49,199.5,201.57,200.65,197.05,199.57,27316740.0,31110640.0,20899720.0,201.41
156.73,156.35,155.97,157.28,157.37,156.98,156.41,155.73,155.75,16367780.0,16380570.0,16861450.0,157.9
102.37,100.58,100.51,103.75,101.71,100.89,101.37,100.45,99.64,46026600.0,36884490.0,33136130.0,102.39
178.61,179.37,176.15,179.58,180.1,179.25,177.41,178.25,175.07,31306390.0,31087330.0,34260230.0,177.3
175.21,172.8,178.54,177.74,176.3,179.78,174.52,172.45,172.66,27825140.0,38426060.0,48706170.0,177.91
110.31,110.08,108.53,111.72,110.51,110.25,109.7,109.46,108.11,24129630.0,32361930.0,30790930.0,109.88
109.88,108.01,109.07,111.37,111.01,109.62,109.07,107.55,107.31,52033100.0,57774940.0,63849470.0,110.63
289.46,291.12,284.82,292.69,293.97,289.98,285.22,288.12,284.7,36059610.0,36592940.0,23334000.0,289.93
241.95,264.89,255.94,259.08,279.92,270.0,240.0,252.95,248.0,80605870.0,92683030.0,104618500.0,247.51
116.44,113.25,113.63,116.69,115.5,114.72,114.02,112.37,113.3,56005550.0,50061580.0,35678360.0,113.85
145.52,146.87,143.66,146.07,146.87,146.74,144.61,144.94,143.66,21247590.0,24877950.0,32203640.0,145.77
117.95,117.1,116.81,118.36,117.74,116.91,117.31,117.0,116.28,46820600.0,23492650.0,22527690.0,114.31
143.5,142.44,141.22,143.95,142.68,142.92,143.18,141.85,141.16,17117710.0,17290900.0,23294040.0,143.91
180.29,182.66,176.73,180.33,182.8,181.29,177.03,177.7,174.93,39424260.0,41523580.0,45941750.0,184.46
189.83,188.95,188.75,190.08,189.56,189.76,188.54,187.53,186.55,23524830.0,20710390.0,29771210.0,191.64
207.86,205.86,209.43,208.55,207.19,212.05,203.53,205.06,201.0,25897340.0,26066130.0,46882840.0,204.1
218.93,221.16,220.42,222.99,221.83,222.88,216.76,217.27,216.84,28802550.0,30280450.0,39494770.0,222.3
218.06,217.86,222.3,221.26,219.74,222.64,217.43,213.0,219.34,32874330.0,32389280.0,22692880.0,219.79
144.22,143.25,143.71,145.46,144.89,144.12,143.81,143.17,143.05,27649500.0,19865300.0,19970040.0,144.29
177.96,175.48,174.94,180.0,177.12,175.85,177.39,175.07,174.27,32130360.0,24518850.0,31686450.0,180.29
153.63,154.01,154.26,153.86,155.09,154.45,152.46,153.91,152.72,20088940.0,16216800.0,18631540.0,154.18
220.0,224.8,218.07,220.79,226.42,223.71,217.02,222.86,217.73,39763300.0,32226670.0,44289650.0,217.73
263.75,282.0,295.52,278.09,290.82,299.55,263.0,281.23,291.41,71686210.0,56544250.0,46893220.0,277.14
214.65,214.1,216.8,217.05,216.36,217.19,214.6,213.84,214.03,18505780.0,18965930.0,25682700.0,216.6
157.5,155.84,148.3,158.52,156.77,157.23,154.55,150.07,146.72,41740600.0,51608850.0,58133850.0,158.53
315.31,304.3,320.93,319.64,313.49,322.68,313.63,302.22,308.29,34154130.0,43496400.0,49897100.0,323.52
225.46,223.64,222.21,226.35,227.27,224.8,216.05,222.25,220.2,41084070.0,26656630.0,28784550.0,214.52
97.22,95.87,94.64,98.09,97.19,95.43,96.84,95.67,94.52,35074380.0,37977020.0,31834020.0,98.67
208.76,208.46,207.48,210.16,210.64,209.73,207.31,208.44,207.14,33935720.0,21673390.0,17618870.0,216.42
214.52,225.46,223.64,219.5,226.35,227.27,212.32,216.05,222.25,52902320.0,41084070.0,26656630.0,220.42
172.37,174.0,167.64,174.99,174.26,168.5,171.72,171.12,165.28,34770480.0,59332210.0,39668100.0,173.91
108.59,108.86,108.77,109.32,109.1,109.69,108.53,107.85,108.36,21236850.0,25784420.0,25108890.0,108.57
196.42,196.45,194.79,200.23,197.1,196.37,196.34,195.93,193.14,25829880.0,18473070.0,19090050.0,200.32
111.13,111.36,111.95,111.87,111.51,112.42,110.95,110.33,111.4,11475920.0,27420550.0,25931710.0,111.43
200.2,195.41,196.31,203.53,199.56,198.07,199.39,193.82,194.04,27009520.0,33364400.0,35824790.0,201.3
129.08,127.74,125.72,129.62,128.57,127.15,128.31,127.35,125.58,45970470.0,35987630.0,33559770.0,130.97
277.0,271.46,267.78,280.79,275.3,272.56,276.98,270.93,267.32,32081110.0,33432810.0,34437040.0,279.57
227.93,227.03,225.82,230.44,227.79,228.06,227.3,225.64,224.33,28962980.0,19029420.0,29282700.0,232.95
154.7,152.45,153.63,156.42,154.07,153.94,154.67,152.31,152.11,32493770.0,27236290.0,25779060.0,156.01
263.75,261.13,261.55,264.88,264.78,262.79,262.1,261.07,260.92,22395560.0,25817590.0,21847230.0,263.68
199.68,196.05,192.9,199.88,200.29,194.96,197.31,195.21,192.17,21124240.0,26551000.0,14669140.0,200.37
303.67,282.28,257.26,304.0,301.44,278.41,285.8,277.72,256.37,79868850.0,85349340.0,106721200.0,296.44
149.9,149.89,153.75,150.33,150.23,153.99,148.13,149.19,147.3,19690420.0,17192770.0,32429770.0,149.1
161.95,158.5,157.07,164.75,163.89,157.89,161.65,157.51,150.24,32483310.0,60774900.0,70583530.0,163.05
160.42,159.78,157.9,160.71,160.87,160.0,159.6,159.23,157.65,16252850.0,18969700.0,24093300.0,156.75
159.1,166.0,167.17,163.88,166.8,168.62,156.0,160.1,166.76,72215320.0,85957050.0,44453230.0,154.83
171.04,171.18,169.97,171.39,171.87,170.32,169.64,170.3,168.38,21884010.0,23598650.0,28998220.0,170.29
154.11,154.15,156.41,154.48,155.14,156.73,151.74,151.7,152.62,25418110.0,23046560.0,30273990.0,155.48
97.99,97.79,97.6,101.89,98.27,97.84,97.55,97.45,96.63,23265200.0,28487570.0,40170200.0,99.25
159.07,158.23,157.5,160.47,160.0,157.89,158.88,158.02,155.11,19376940.0,21564890.0,26330070.0,160.43
246.52,250.75,236.36,258.68,258.25,247.69,246.36,244.3,234.3,63140170.0,75900510.0,71882770.0,252.75
108.14,107.78,108.52,109.54,108.44,108.93,108.08,107.78,107.85,25704330.0,18648700.0,27460070.0,109.63
107.39,108.57,108.59,107.88,108.75,109.32,106.68,107.68,108.53,25001730.0,23606240.0,21236850.0,107.41
154.9,154.0,153.38,154.9,154.58,153.98,153.31,152.91,152.63,19906170.0,22930630.0,26892850.0,153.84
320.54,324.45,312.6,324.09,327.85,318.4,318.75,321.38,312.19,31685810.0,54149930.0,40558490.0,320.93
142.11,140.4,141.0,142.8,141.5,141.0,139.73,140.23,139.89,39461130.0,21258100.0,43700570.0,139.85
223.52,224.94,218.01,228.35,225.0,224.3,222.57,219.84,216.56,41411350.0,49118510.0,35644510.0,225.75
108.86,108.77,109.23,109.1,109.69,109.6,107.85,108.36,109.02,25784420.0,25108890.0,21918340.0,108.59
191.66,191.51,195.34,192.88,191.98,197.69,184.58,186.6,190.78,49696100.0,43751810.0,42287640.0,188.75
194.14,193.63,193.07,194.2,194.08,193.94,192.34,191.92,192.36,21329170.0,20912820.0,21535570.0,191.17
189.01,189.49,187.74,189.53,190.06,190.37,187.86,187.45,187.65,20393070.0,26167950.0,27942430.0,186.78
219.19,215.9,217.71,219.69,220.19,221.38,206.09,212.67,216.75,45713690.0,47191700.0,29027340.0,211.15
204.43,202.83,203.12,207.75,204.94,204.15,203.9,202.34,202.52,23286380.0,17841920.0,24185530.0,207.36
150.27,150.85,152.88,153.39,151.27,153.7,150.05,149.22,151.51,28449940.0,32018540.0,26924630.0,153.08
107.01,108.58,106.96,107.03,108.7,109.43,104.82,107.18,106.86,40885480.0,25184090.0,30912260.0,102.61
169.97,173.04,173.5,170.32,173.48,174.5,168.38,171.18,173.4,28998220.0,24683350.0,16956290.0,171.18
351.34,354.64,351.41,359.46,356.56,353.45,351.15,345.15,349.22,33861320.0,66118950.0,24205100.0,364.0
122.32,123.15,123.38,122.57,123.5,123.91,121.71,122.27,122.55,33400950.0,36912040.0,33570380.0,122.6
194.86,191.81,186.51,196.0,195.37,191.92,193.6,191.62,185.77,26932880.0,26220850.0,30684390.0,193.95
147.54,145.1,144.09,148.09,147.2,144.3,146.84,144.96,143.27,44182930.0,33498270.0,20783460.0,145.59
167.64,169.87,167.9,168.5,169.94,169.65,165.28,165.61,166.94,39668100.0,33482970.0,35779520.0,174.0
95.92,94.29,93.13,96.35,95.94,95.7,94.1,93.93,93.04,42288790.0,44282560.0,53920550.0,93.79
97.65,96.86,97.2,100.77,98.23,98.02,97.42,96.65,96.58,50303500.0,35131460.0,28949760.0,100.51
355.15,351.46,333.25,355.4,353.2,345.68,351.09,344.72,332.58,28601630.0,41357180.0,34702230.0,351.41
187.79,183.82,186.29,187.95,187.3,187.19,183.54,183.42,182.91,13954810.0,17675210.0,22551660.0,185.26
155.48,154.11,154.15,158.13,154.48,155.14,154.32,151.74,151.7,33508960.0,25418110.0,23046560.0,155.79
207.48,208.89,207.67,209.73,209.24,209.15,207.14,206.73,207.17,17618870.0,13909560.0,14991570.0,208.46
173.49,171.76,180.95,174.49,174.78,182.39,168.3,170.42,176.27,41678680.0,42704910.0,41141250.0,165.0
207.36,204.43,202.83,208.48,207.75,204.94,207.05,203.9,202.34,17427570.0,23286380.0,17841920.0,206.83
213.86,214.84,214.05,216.78,216.44,214.42,211.71,211.07,212.51,31777930.0,27309400.0,19362290.0,218.07
228.08,247.18,247.39,228.5,251.83,252.84,212.61,228.0,242.61,84188210.0,100423300.0,67964260.0,236.36
106.64,107.88,108.89,108.09,108.0,108.95,106.06,106.23,106.94,30576980.0,32340620.0,60784920.0,106.93
111.62,110.8,109.34,112.39,112.34,110.5,111.33,110.8,108.66,25364920.0,32771760.0,27150570.0,112.11
174.35,173.44,172.54,175.61,175.37,173.47,173.93,173.05,172.08,20523870.0,23589930.0,22342650.0,174.55
159.65,160.43,159.07,160.56,160.74,160.47,159.27,158.55,158.88,25184600.0,19782170.0,19376940.0,160.14
169.06,172.48,169.95,171.52,172.62,171.67,168.4,169.63,168.5,27315530.0,32512580.0,39735110.0,167.5
102.39,102.37,100.58,102.83,103.75,101.71,100.96,101.37,100.45,35890740.0,46026600.0,36884490.0,100.78
116.04,117.64,117.52,116.94,117.69,118.6,115.51,115.08,116.86,29158640.0,46301930.0,34275420.0,115.19
117.42,121.5,122.6,117.7,122.57,122.64,113.25,117.52,120.91,123601900.0,69639900.0,42832890.0,112.95
156.61,156.75,160.42,157.75,157.08,160.71,155.96,155.02,159.6,23907540.0,42357420.0,16252850.0,156.89
183.08,184.28,175.44,185.47,184.99,179.83,182.15,181.14,174.52,22526310.0,29773430.0,30967960.0,186.51
166.96,166.11,163.25,168.98,169.0,166.15,165.93,164.56,160.23,32644590.0,40613260.0,60800480.0,167.41
315.36,324.74,324.19,319.75,325.98,326.22,314.61,322.85,323.35,38190550.0,20028450.0,23686890.0,320.0
174.87,175.03,174.88,175.42,175.39,177.2,173.25,174.09,174.86,23451420.0,27393660.0,29385650.0,174.17
212.0,208.39,206.43,213.97,209.48,206.98,211.51,207.32,204.22,23946880.0,19216820.0,20059570.0,214.05
200.81,203.35,203.28,201.4,205.08,204.44,198.41,202.9,202.69,25338630.0,17265520.0,11362050.0,199.2
163.64,163.8,160.1,164.52,163.89,163.12,163.48,162.61,160.0,26729940.0,27215770.0,29451050.0,164.8
113.87,115.39,114.31,115.21,115.86,115.7,113.45,114.1,113.31,36792100.0,31396130.0,66028640.0,113.65
194.7,193.95,194.86,196.79,195.97,196.0,193.6,193.39,193.6,21674630.0,18253190.0,26932880.0,191.55
155.02,153.9,154.34,155.98,155.81,154.45,154.48,153.78,153.46,21017560.0,26591850.0,25277680.0,155.25
144.88,144.45,144.71,145.3,144.96,145.13,143.1,143.78,142.28,14277850.0,22986960.0,31450520.0,143.69
180.95,184.46,180.29,182.39,184.94,180.33,176.27,181.21,177.03,41141250.0,40537700.0,39424260.0,171.76
297.26,318.62,322.63,304.18,320.45,324.65,289.23,310.5,318.21,55548830.0,32426420.0,25141490.0,300.95
135.1,135.67,135.52,135.83,135.9,136.27,135.1,134.84,134.62,22163280.0,22539860.0,35578640.0,136.23
351.46,333.25,344.72,353.2,345.68,347.8,344.72,332.58,334.22,41357180.0,34702230.0,50036510.0,355.15
119.2,117.64,115.76,119.92,119.75,117.49,118.85,116.76,115.5,34135230.0,43233950.0,46559730.0,119.27
221.0,219.75,216.82,223.75,222.82,221.26,219.76,219.7,216.63,23430370.0,22811140.0,27581270.0,223.82
144.19,143.68,140.91,144.5,144.49,144.04,143.5,143.19,140.62,21189000.0,29174040.0,33348400.0,143.72
121.11,121.85,123.13,121.81,122.69,123.82,120.62,120.18,121.62,33009110.0,39483400.0,44829060.0,120.96
111.79,110.27,113.76,114.21,113.28,114.02,111.76,109.9,109.77,49793750.0,62800770.0,84757780.0,116.58
165.0,173.49,171.76,170.09,174.49,174.78,163.33,168.3,170.42,61759000.0,41678680.0,42704910.0,171.66
263.68,263.75,261.13,265.78,264.88,264.78,263.01,262.1,261.07,25093670.0,22395560.0,25817590.0,265.8
186.27,186.41,187.71,191.75,189.7,189.48,186.02,185.41,182.85,26544720.0,36529680.0,57430620.0,189.91
185.18,178.25,175.88,187.67,184.25,177.5,184.75,178.17,174.44,42557530.0,56137230.0,33944110.0,184.99
316.68,315.03,313.17,319.52,318.52,316.5,316.2,313.01,310.32,27876220.0,25432390.0,33843130.0,318.66
250.9,242.8,240.34,263.11,245.7,245.15,249.38,238.97,236.9,50455070.0,32470020.0,41483490.0,270.8
193.06,192.45,190.68,194.85,193.66,191.96,192.43,192.05,189.56,16553500.0,18680930.0,15955820.0,194.61
153.08,150.27,150.85,155.88,153.39,151.27,153.0,150.05,149.22,30483120.0,28449940.0,32018540.0,154.2
149.99,152.02,155.8,151.83,152.27,155.8,149.16,150.56,152.75,44366140.0,46575410.0,37350060.0,151.78
246.5,255.6,250.74,248.72,262.49,255.52,239.13,252.0,249.4,44054640.0,49250500.0,41994110.0,240.34
110.8,111.78,110.93,111.75,112.0,112.1,110.11,110.53,110.49,29723750.0,38794930.0,37622200.0,111.34
153.35,151.8,150.58,153.93,153.84,152.44,153.06,151.8,149.9,15649120.0,18798250.0,21466370.0,153.75
150.48,149.2,148.82,151.42,150.13,150.9,149.95,148.67,148.57,20859830.0,17837130.0,23765710.0,151.5
